No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
115,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,55.802,,5,10.1007/s10856-012-4716-1
116,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,99.256,,5,10.1007/s10856-012-4716-1
117,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,87.593,,5,10.1007/s10856-012-4716-1
118,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,71.712,,5,10.1007/s10856-012-4716-1
119,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,95.11,,5,10.1007/s10856-012-4716-1
120,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,87.164,,5,10.1007/s10856-012-4716-1
121,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,54.156,,5,10.1007/s10856-012-4716-1
122,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,96.429,,5,10.1007/s10856-012-4716-1
123,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,92.989,,5,10.1007/s10856-012-4716-1
124,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,67.857,,5,10.1007/s10856-012-4716-1
125,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,99.383,,5,10.1007/s10856-012-4716-1
126,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,70,,5,10.1007/s10856-012-4716-1
127,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,48.642,,5,10.1007/s10856-012-4716-1
128,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,99.256,,5,10.1007/s10856-012-4716-1
129,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,82.878,,5,10.1007/s10856-012-4716-1
130,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,77.916,,5,10.1007/s10856-012-4716-1
131,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,93.521,,5,10.1007/s10856-012-4716-1
132,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,78.24,,5,10.1007/s10856-012-4716-1
133,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,48.533,,5,10.1007/s10856-012-4716-1
134,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,93.651,,5,10.1007/s10856-012-4716-1
135,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,83.73,,5,10.1007/s10856-012-4716-1
136,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,71.825,,5,10.1007/s10856-012-4716-1
137,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,99.383,,5,10.1007/s10856-012-4716-1
138,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,83.951,,5,10.1007/s10856-012-4716-1
139,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,59.506,,5,10.1007/s10856-012-4716-1
140,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,98.511,,5,10.1007/s10856-012-4716-1
141,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,94.169,,5,10.1007/s10856-012-4716-1
142,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,77.171,,5,10.1007/s10856-012-4716-1
143,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,99.389,,5,10.1007/s10856-012-4716-1
144,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,92.176,,5,10.1007/s10856-012-4716-1
145,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,63.692,,5,10.1007/s10856-012-4716-1
146,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,98.28,,5,10.1007/s10856-012-4716-1
147,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,93.519,,5,10.1007/s10856-012-4716-1
148,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,75.529,,5,10.1007/s10856-012-4716-1
149,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,98.395,,5,10.1007/s10856-012-4716-1
150,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,87.778,,5,10.1007/s10856-012-4716-1
151,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,66.667,,5,10.1007/s10856-012-4716-1
152,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,98.387,,5,10.1007/s10856-012-4716-1
153,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,91.935,,5,10.1007/s10856-012-4716-1
154,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,78.164,,5,10.1007/s10856-012-4716-1
155,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,96.21,,5,10.1007/s10856-012-4716-1
156,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,88.875,,5,10.1007/s10856-012-4716-1
157,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,MTT,TetrazoliumSalt,,72.983,,5,10.1007/s10856-012-4716-1
158,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,97.354,,5,10.1007/s10856-012-4716-1
159,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,92.063,,5,10.1007/s10856-012-4716-1
160,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,MTT,TetrazoliumSalt,,78.175,,5,10.1007/s10856-012-4716-1
161,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,,Live/Dead,CalceinAM,,90.617,,5,10.1007/s10856-012-4716-1
162,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,75.802,,5,10.1007/s10856-012-4716-1
163,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,,Live/Dead,CalceinAM,,55.556,,5,10.1007/s10856-012-4716-1
164,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,,Live/Dead,CalceinAM,,34.568,,5,10.1007/s10856-012-4716-1
165,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,,Live/Dead,CalceinAM,,22.963,,5,10.1007/s10856-012-4716-1
166,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,,Live/Dead,CalceinAM,,93.223,,5,10.1007/s10856-012-4716-1
167,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,87.414,,5,10.1007/s10856-012-4716-1
168,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,,Live/Dead,CalceinAM,,71.369,,5,10.1007/s10856-012-4716-1
169,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,,Live/Dead,CalceinAM,,54.633,,5,10.1007/s10856-012-4716-1
170,2012,Bi,I,Sphere,None,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,,Live/Dead,CalceinAM,,45.92,,5,10.1007/s10856-012-4716-1
171,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,,Live/Dead,CalceinAM,,91.111,,5,10.1007/s10856-012-4716-1
172,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,69.63,,5,10.1007/s10856-012-4716-1
173,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,,Live/Dead,CalceinAM,,48.519,,5,10.1007/s10856-012-4716-1
174,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,,Live/Dead,CalceinAM,,22.346,,5,10.1007/s10856-012-4716-1
175,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,,Live/Dead,CalceinAM,,5.8025,,5,10.1007/s10856-012-4716-1
176,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,,Live/Dead,CalceinAM,,92.531,,5,10.1007/s10856-012-4716-1
177,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,82.434,,5,10.1007/s10856-012-4716-1
178,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,,Live/Dead,CalceinAM,,69.848,,5,10.1007/s10856-012-4716-1
179,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,,Live/Dead,CalceinAM,,58.091,,5,10.1007/s10856-012-4716-1
180,2012,Bi,I,Sphere,NH2,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,,Live/Dead,CalceinAM,,34.44,,5,10.1007/s10856-012-4716-1
181,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,,Live/Dead,CalceinAM,,92.593,,5,10.1007/s10856-012-4716-1
182,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,83.951,,5,10.1007/s10856-012-4716-1
183,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,,Live/Dead,CalceinAM,,59.259,,5,10.1007/s10856-012-4716-1
184,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,,Live/Dead,CalceinAM,,46.914,,5,10.1007/s10856-012-4716-1
185,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,,Live/Dead,CalceinAM,,32.593,,5,10.1007/s10856-012-4716-1
186,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,,Live/Dead,CalceinAM,,94.053,,5,10.1007/s10856-012-4716-1
187,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,93.776,,5,10.1007/s10856-012-4716-1
188,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,,Live/Dead,CalceinAM,,77.04,,5,10.1007/s10856-012-4716-1
189,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,,Live/Dead,CalceinAM,,63.209,,5,10.1007/s10856-012-4716-1
190,2012,Bi,I,Sphere,Silica,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,,Live/Dead,CalceinAM,,56.708,,5,10.1007/s10856-012-4716-1
191,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,,Live/Dead,CalceinAM,,90.617,,5,10.1007/s10856-012-4716-1
192,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,,Live/Dead,CalceinAM,,85.185,,5,10.1007/s10856-012-4716-1
193,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,,Live/Dead,CalceinAM,,66.173,,5,10.1007/s10856-012-4716-1
194,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,,Live/Dead,CalceinAM,,54.815,,5,10.1007/s10856-012-4716-1
195,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,,Live/Dead,CalceinAM,,46.173,,5,10.1007/s10856-012-4716-1
196,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,,Live/Dead,CalceinAM,,95.021,,5,10.1007/s10856-012-4716-1
197,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,,Live/Dead,CalceinAM,,91.425,,5,10.1007/s10856-012-4716-1
198,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,,Live/Dead,CalceinAM,,77.87,,5,10.1007/s10856-012-4716-1
199,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,,Live/Dead,CalceinAM,,66.667,,5,10.1007/s10856-012-4716-1
200,2012,Bi,I,Sphere,PEG,Precipitation,,20,,,,,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,,Live/Dead,CalceinAM,,54.08,,5,10.1007/s10856-012-4716-1
201,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,,24.4,,BEC,15000,H,Human,Lung,Epithelial,Adult,P,24,,MTS,TetrazoliumSalt,,28.349,,6,10.1021/nl101140t
202,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,,24.4,,ASM,15000,H,Human,Lung,Spindle,Adult,P,24,,MTS,TetrazoliumSalt,,54.984,,6,10.1021/nl101140t
203,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,,24.4,,BEC,15000,H,Human,Lung,Epithelial,Adult,P,24,,MTS,TetrazoliumSalt,,24.611,,6,10.1021/nl101140t
204,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,,24.4,,ASM,15000,H,Human,Lung,Spindle,Adult,P,24,,MTS,TetrazoliumSalt,,30.218,,6,10.1021/nl101140t
205,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,,24.4,,BEC,15000,H,Human,Lung,Epithelial,Adult,P,24,,MTS,TetrazoliumSalt,,21.028,,6,10.1021/nl101140t
206,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,,24.4,,ASM,15000,H,Human,Lung,Spindle,Adult,P,24,,MTS,TetrazoliumSalt,,19.938,,6,10.1021/nl101140t
207,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,5,CellTiterBlue,AlamarBlue,,88.421,,7,10.1007/s00204-012-0840-4
208,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,5,CellTiterBlue,AlamarBlue,,78.421,,7,10.1007/s00204-012-0840-4
209,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,5,CellTiterBlue,AlamarBlue,,39.737,,7,10.1007/s00204-012-0840-4
210,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,10,CellTiterBlue,AlamarBlue,,68.158,,7,10.1007/s00204-012-0840-4
211,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,10,CellTiterBlue,AlamarBlue,,49.737,,7,10.1007/s00204-012-0840-4
212,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,10,CellTiterBlue,AlamarBlue,,24.474,,7,10.1007/s00204-012-0840-4
213,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,25,CellTiterBlue,AlamarBlue,,33.947,,7,10.1007/s00204-012-0840-4
214,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,25,CellTiterBlue,AlamarBlue,,5.5263,,7,10.1007/s00204-012-0840-4
215,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,25,CellTiterBlue,AlamarBlue,,4.2105,,7,10.1007/s00204-012-0840-4
216,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,50,CellTiterBlue,AlamarBlue,,20.526,,7,10.1007/s00204-012-0840-4
217,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,50,CellTiterBlue,AlamarBlue,,0.26316,,7,10.1007/s00204-012-0840-4
218,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,50,CellTiterBlue,AlamarBlue,,2.6316,,7,10.1007/s00204-012-0840-4
219,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,100,CellTiterBlue,AlamarBlue,,10.789,,7,10.1007/s00204-012-0840-4
220,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,100,CellTiterBlue,AlamarBlue,,0.26316,,7,10.1007/s00204-012-0840-4
221,2012,Ag,I,Sphere,CKK,Precipitation,,20,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,100,CellTiterBlue,AlamarBlue,,2.3684,,7,10.1007/s00204-012-0840-4
222,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,5,CellTiterBlue,AlamarBlue,,107.42,,7,10.1007/s00204-012-0840-4
223,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,5,CellTiterBlue,AlamarBlue,,98.516,,7,10.1007/s00204-012-0840-4
224,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,5,CellTiterBlue,AlamarBlue,,96.142,,7,10.1007/s00204-012-0840-4
225,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,10,CellTiterBlue,AlamarBlue,,101.09,,7,10.1007/s00204-012-0840-4
226,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,10,CellTiterBlue,AlamarBlue,,90.603,,7,10.1007/s00204-012-0840-4
227,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,10,CellTiterBlue,AlamarBlue,,64.491,,7,10.1007/s00204-012-0840-4
228,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,25,CellTiterBlue,AlamarBlue,,93.966,,7,10.1007/s00204-012-0840-4
229,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,25,CellTiterBlue,AlamarBlue,,80.91,,7,10.1007/s00204-012-0840-4
230,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,25,CellTiterBlue,AlamarBlue,,43.323,,7,10.1007/s00204-012-0840-4
231,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,50,CellTiterBlue,AlamarBlue,,72.601,,7,10.1007/s00204-012-0840-4
232,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,50,CellTiterBlue,AlamarBlue,,54.797,,7,10.1007/s00204-012-0840-4
233,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,50,CellTiterBlue,AlamarBlue,,26.706,,7,10.1007/s00204-012-0840-4
234,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,100,CellTiterBlue,AlamarBlue,,43.323,,7,10.1007/s00204-012-0840-4
235,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,100,CellTiterBlue,AlamarBlue,,26.706,,7,10.1007/s00204-012-0840-4
236,2012,Ag,I,Sphere,CKK,Precipitation,,40,,,,,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,100,CellTiterBlue,AlamarBlue,,5.9347,,7,10.1007/s00204-012-0840-4
237,2014,IronOxide,I,Sphere,None,Precipitation,,22,174,,,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,10,MTT,TetrazoliumSalt,,84,,8,10.1016/j.colsurfb.2014.06.064
238,2014,IronOxide,I,Sphere,None,Precipitation,,22,174,,,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,25,MTT,TetrazoliumSalt,,72,,8,10.1016/j.colsurfb.2014.06.064
239,2014,IronOxide,I,Sphere,None,Precipitation,,22,174,,,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,,56,,8,10.1016/j.colsurfb.2014.06.064
240,2014,IronOxide,I,Sphere,None,Precipitation,,22,174,,,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,10,NRU,NeutralRed,,87,,8,10.1016/j.colsurfb.2014.06.064
241,2014,IronOxide,I,Sphere,None,Precipitation,,22,174,,,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,25,NRU,NeutralRed,,79,,8,10.1016/j.colsurfb.2014.06.064
242,2014,IronOxide,I,Sphere,None,Precipitation,,22,174,,,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,50,NRU,NeutralRed,,65,,8,10.1016/j.colsurfb.2014.06.064
243,2014,Ag,I,Sphere,None,Chemical Reduction,Negative,17,36.4,,-23.1,,KEC,20000,H,Human,Skin,Epithelial,Adult,P,24,1.35,MTS,TetrazoliumSalt,,84.91,,9,10.1007/s11051-014-2726-2
244,2014,Ag,I,Sphere,None,Chemical Reduction,Negative,17,36.4,,-23.1,,KEC,20000,H,Human,Skin,Epithelial,Adult,P,24,2.7,MTS,TetrazoliumSalt,,82.481,,9,10.1007/s11051-014-2726-2
