Source,NP Type,Size,Shape,Surface area,Zeta potential,Hydrodynamic size,Molecular weight,Surface charge,Surface charge (categorical),Surface coating,Surface reactivity,Aggregation,Electronegativity,Ionic radius,QD Concentration,QD Core,QD Shell,QD Emission wavelength,QD Surface ligand,Cell origin (species),Cell origin (organ),Cell origin (anatomical),Cell origin (primary or cell-line),Cell name,Dose,Exposure time,Assay,Target
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,30.0,6.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,6.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.0,12.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,12.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,30.0,12.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,12.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.0,24.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,30.0,24.0,MTT,0.0
"Furxhi, 2020",CuO,30.0,Cubic,,-66.44013493980826,485.32512680332593,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,MTT,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.1,24.0,LDH,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.0,24.0,LDH,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,LDH,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,LDH,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.1,24.0,LDH,1.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.0,24.0,LDH,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,LDH,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,LDH,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.1,24.0,MTT,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.0,24.0,MTT,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,MTT,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,MTT,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.1,24.0,MTT,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.0,24.0,MTT,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,MTT,0.0
"Furxhi, 2020",SWCNT,100.0,Nanotubes,,-15.5,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,MTT,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.01,24.0,MTT,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.01,24.0,Caspase,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,1.0,Caspase,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,4.0,Caspase,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,8.0,Caspase,1.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,16.0,Caspase,0.0
"Furxhi, 2020",GO,1.0,Flat,,-35.6,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,Caspase,1.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,50.0,24.0,PI,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,PI,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,50.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,219.0,,,-14.3,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,6.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,12.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,50.0,24.0,PI,1.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,PI,1.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,50.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,60.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,80.0,48.0,CCK-8,0.0
"Furxhi, 2020",GO,122.0,,,-17.7,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,48.0,CCK-8,0.0
"Furxhi, 2020",FeO,10.8,Spherical,,-33.9,23.2,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,2.5,24.0,BrdU,1.0
"Furxhi, 2020",FeO,10.8,Spherical,,-33.9,23.2,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,5.0,24.0,BrdU,1.0
"Furxhi, 2020",FeO,10.8,Spherical,,-33.9,23.2,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,24.0,BrdU,0.0
"Furxhi, 2020",FeO,10.8,Spherical,,-33.9,23.2,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,20.0,24.0,Caspase,0.0
"Furxhi, 2020",FeO,10.8,Spherical,,-33.9,23.2,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,40.0,24.0,Caspase,0.0
"Furxhi, 2020",FeO,10.8,Spherical,,-33.9,23.2,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,24.0,Caspase,0.0
"Furxhi, 2020",FeO,30.1,Spherical,,-32.9,39.8,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,2.5,24.0,BrdU,1.0
"Furxhi, 2020",FeO,30.1,Spherical,,-32.9,39.8,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,5.0,24.0,BrdU,1.0
"Furxhi, 2020",FeO,30.1,Spherical,,-32.9,39.8,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,24.0,BrdU,1.0
"Furxhi, 2020",FeO,30.1,Spherical,,-32.9,39.8,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,24.0,Caspase,0.0
"Furxhi, 2020",MnO,40.0,Irregular,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,5.0,24.0,MTT,1.0
"Furxhi, 2020",MnO,40.0,Irregular,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,MTT,0.0
"Furxhi, 2020",MnO,40.0,Irregular,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,24.0,MTT,0.0
"Furxhi, 2020",MnO,40.0,Irregular,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,24.0,MTT,0.0
"Furxhi, 2020",MnO,40.0,Irregular,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,50.0,24.0,MTT,0.0
"Furxhi, 2020",MnO,40.0,Irregular,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,MTT,0.0
"Furxhi, 2020",Ag,15.0,,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,5.0,24.0,MTT,1.0
"Furxhi, 2020",Ag,15.0,,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,MTT,0.0
"Furxhi, 2020",Ag,15.0,,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,20.0,24.0,MTT,0.0
"Furxhi, 2020",Ag,15.0,,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,40.0,24.0,MTT,0.0
"Furxhi, 2020",Ag,15.0,,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,50.0,24.0,MTT,0.0
"Furxhi, 2020",Ag,15.0,,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,100.0,24.0,MTT,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,2.5,12.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,5.0,12.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,12.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,20.0,12.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,40.0,12.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,60.0,12.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,2.5,24.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,5.0,24.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,20.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,40.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,60.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,2.5,48.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,5.0,48.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,10.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,20.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,40.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Human,,Neuroblastoma,,SHSY5Y,60.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,2.5,12.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,5.0,12.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,10.0,12.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,20.0,12.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,40.0,12.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,60.0,12.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,2.5,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,5.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,10.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,20.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,40.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,60.0,24.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,2.5,48.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,5.0,48.0,CCK-8,1.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,10.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,20.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,40.0,48.0,CCK-8,0.0
"Furxhi, 2020",SiO2,12.1,,,,,,,,,,,,,,,,,,Mouse,,Neuroblastoma,,N2a,60.0,48.0,CCK-8,0.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.5,4.0,Trypan Blue,1.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,5.0,4.0,Trypan Blue,1.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,4.0,Trypan Blue,1.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.5,48.0,Trypan Blue,1.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,5.0,48.0,Trypan Blue,0.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,48.0,Trypan Blue,0.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,0.5,24.0,Trypan Blue,1.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,5.0,24.0,Trypan Blue,1.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,10.0,24.0,Trypan Blue,0.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,1.25,24.0,TUNEL,0.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,2.5,24.0,TUNEL,0.0
"Furxhi, 2020",Ag,14.0,Spherical,,,,,,,,,,,,,,,,,Rat,,Pheochromocytoma,,PC12,5.0,24.0,TUNEL,0.0
"Furxhi, 2020",Ag,10.0,,,-21.581793711351448,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,5.0,18.0,Caspase,0.0
"Furxhi, 2020",Ag,75.0,,,-23.02836081908056,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,5.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-17.109244388474707,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,5.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-16.44500439002767,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,5.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-21.581793711351448,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,3.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-23.02836081908056,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,3.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-17.109244388474707,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,3.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-16.44500439002767,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,3.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-21.581793711351448,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,1.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-23.02836081908056,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,1.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-17.109244388474707,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,1.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-16.44500439002767,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,1.0,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-21.581793711351448,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,0.5,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-23.02836081908056,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,0.5,18.0,Caspase,1.0
"Furxhi, 2020",Ag,10.0,,,-17.109244388474707,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,0.5,18.0,Caspase,1.0
"Furxhi, 2020",Ag,75.0,,,-16.44500439002767,,,,,,,,,,,,,,,Rat,,Mesencephalic,,N27,0.5,18.0,Caspase,1.0
"Furxhi, 2020",Ag,25.0,Spherical,,-6.1,,,,,,,,,,,,,,,Rat,,Cerebellar granule,,CGC,0.001,24.0,AlamarBlue,1.0
"Furxhi, 2020",Ag,25.0,Spherical,,-6.1,,,,,,,,,,,,,,,Rat,,Cerebellar granule,,CGC,0.01,24.0,AlamarBlue,1.0
